date,text
2025-07-21 18:04:07+00:00,"عباس عراقچی، وزیر خارجه جمهوری اسلامی گفت: «با درس‌های جنگ ۱۲ روزه و برطرف کردن نقطه ضعف‌های خود، به مراتب جمهوری اسلامی قوی‌تری خواهیم شد.» 
او اضافه کرد: «اولویت اصلی ما همسایگان هستند و ظرفیت‌هایی دارند که می‌توانند بسیاری از مشکلات ما را به طور کامل رفع کنند.»
https://iranintl.com/202507214486"
2025-07-21 17:34:01+00:00,"عیسی کلانتری، رییس پیشین سازمان حفاظت محیط زیست با اشاره به بحران کم‌آبی در ایران گفت که غیر از دو استان شمالی و سه استان غربی ایران، سایر استان‌ها در معرض تهدید است. امروز باید نگران ایران باشیم. نگران موجودیت کشوری که منابعش با فشار بسیار زیادی روبه‌روست و این یک واقعیت انکارناپذیر است. 
او اضافه کرد: «این تازه شروع مشکلات است، فرونشست‌ها، کم‌آبی‌ها و این جنگ آبی که بین استان‌ها و شهرستان‌ها و روستاها درگرفته، تازه شروع ماجراست.»
https://iranintl.com/202507217357"
2025-07-21 17:28:41+00:00,"سحر تحویلی، پژوهشگر در حوزه فناوری اطلاعات می‌گوید: «در جریان جنگ ۱۲روزه، گروه هکری ""گنجشگ درنده"" که گفته می‌شود با اسرائیل مرتبط است، ۹۰ میلیون دلار ارز متعلق به سپاه پاسداران را سوزانده‌است؛ یعنی از این مبلغ، استفاده مالی نشده است. و فقط از بین رفته است»
@iranintltv"
2025-07-21 17:04:01+00:00,"عبدالله حاجی‌صادقی، نماینده خامنه‌ای در سپاه پاسداران با اشاره به جنگ ۱۲ روزه گفت: «ما از خون شهدای عزیزمان نخواهیم گذشت و بعد از پیروزی در نبرد با باطل، جلسه شهدا را در بیت‌المقدس خواهیم گرفت.» 
او اضافه کرد: «ما این انقلاب را زمینه‌ساز ظهور امام زمان خواهیم کرد.»
https://iranintl.com/202507217398"
2025-07-21 15:49:23+00:00,"اسرائیل، دو بار، در اولین و آخرین روز جنگ، محمدرضا صدیقی صابر را در تهران و آستانه اشرفیه هدف قرار داد و حذفش کرد. او نه فردی عادی، بلکه یکی از کلیدی‌ترین مهره‌های خامنه‌ای برای ساخت چاشنی انفجاری مورد استفاده در سلاح هسته‌ای و عامل دو برنامه مخفی بود.

گزارشی از مجتبا پورمحسن
@iranintltv"
2025-07-21 14:27:17+00:00,احسان شادمانی، فرزند علی شادمانی، فرمانده قرارگاه مرکزی خاتم‌الانبیا که در جنگ ۱۲ روزه کشته شد، در جریان گفت‌وگوی خود با سایت شبکه افق، برای توصیف وضعیت جنازه این عضو بلندپایه سپاه پاسداران، او را به «جوجه تیغی» تشبیه کرد.
2025-07-21 13:59:00+00:00,"حسین رونقی، زندانی و فعال سیاسی، از سوی شعبه ۱۵ دادگاه انقلاب به ریاست ابوالقاسم صلواتی، در خصوص پرونده مربوط به جنبش مهسا در سال ۱۴۰۱، به اتهام «اجتماع و تبانی علیه امنیت کشور» به تحمل پنج سال حبس تعزیری و به اتهام «تبلیغ علیه نظام» به تحمل یک سال حبس تعزیری محکوم شده است. 
بر اساس اطلاعات رسیده به ایران‌اینترنشنال اتهامات متعدد دیگری نیز در پرونده سال ۱۴۰۱ او وجود داشته که منجر به صدور مجازات شلاق، جزای نقدی، ممنوعیت خروج از کشور و ممنوعیت فعالیت در فضای مجازی شده است. پنج سال از حکم حبس او قابل اجراست.
بنا بر این اطلاعات بازداشت فعلی او نه مربوط به این پرونده، بلکه مربوط به پرونده جدیدی است که در شعبه ۱۶ دادسرای فرهنگ و رسانه و پس از آغاز جنگ ۱۲ روزه تشکیل و به اتهام «تبلیغ علیه نظام به نفع اسرائیل» بوده است. 
همچنین شعبه ۱۶ بازپرسی فرهنگ و رسانه از هر گونه اطلاع‌رسانی به خانواده حسین رونقی خودداری و وکالت وکلای تعیینی او را نیز نپذیرفته است. 
حسین رونقی از سوم تیر در بازداشت بوده و هیچ اطلاعی از محل نگهداری او وجود ندارد.
https://iranintl.com/202507218452"
2025-07-21 12:34:02+00:00,"مسعود پزشکیان،‌ رییس دولت جمهوری اسلامی، عملکرد خامنه‌ای در جنگ ۱۲ روزه را «استثنایی» خواند و گفت: «نباید نسبت به رنج و محرومیت بخشی از جامعه بی‌تفاوت باشیم. هیچ‌کسی در این کشور نباید تنها به این دلیل که نان شب ندارد، با شکم گرسنه سر بر بالین بگذارد.»
او با اشاره به بحران انرژی و کمبود آب افزود: « امروز تهران با کاهش شدید منابع آبی مواجه است و ذخایر ما در وضعیت نگران‌کننده‌ای قرار دارد. بدون هماهنگی با مردم، امکان عبور از این بحران وجود ندارد.»
https://iranintl.com/202507218121"
2025-07-21 11:20:32+00:00,"نعمت‌الله ایزدی، سفیر پیشین ایران در روسیه،‌ گفت اگر روسیه بخواهد بین حمایت از جمهوری اسلامی و اسرائیل یکی را انتخاب کند «قطعا انتخابش اسرائیل خواهد بود.»
او افزود: «فکر نمی‌کنم ما توافقات نظامی با روسیه و کمک به آن در جنگ اوکراین را به دریافت کمک‌های متقابل و حمایت در مواقع حساس مشروط کرده باشیم.»
ایزدی اشاره کرد: «از نظر روس‌ها، ایران کشوری غیر قابل پیش‌بینی است و طبیعتا آنان در قبال چنین کشوری، تعهدی را نمی‌دهند که در مواقع بحرانی، منافع‌شان را به خطر اندازد.»
https://iranintl.com/202507211527"
2025-07-21 10:17:50+00:00,"سارا فلاحی، عضو کمیسیون امنیت ملی مجلس،‌ با اشاره به جنگ ۱۲ روزه با اسرائیل گفت: «جنگی مافوق مدرن با یک غافلگیری در سطح خیلی بالا علیه ما اتفاق افتاد.»
او درباره شناسایی و کشتن فرماندهان ارشد نظامی افزود:‌ «ﺑﺴﯿﺎﺭﯼ ﺍﺯ ﻓﺮﻣﺎﻧﺪﻫﺎﻥ ﻧﻈﺎﻣﯽ ﺍﺯ ﮔﻮﺷﯽ‌ﻫﺎﯼ ﻫﻮﺷﻤﻨﺪ ﺍﺳﺘﻔﺎﺩﻩ ﻧﮑﺮﺩﻧﺪ؛ ﭼﺮﺍﮐﻪ ﺑﺮ ﺍﺳﺎﺱ ﻫﻮﯾﺖ و آموزش‌های ﻧﻈﺎﻣﯽ ﺁﻥ ﻓﺮﻣﺎﻧﺪﻩ ﺑﻠﺪ ﺍﺳﺖ ﻭ ﺁﻣﻮﺯﺵ ﺩﯾﺪﻩ ﻭ ﻣﯽ‌ﺩﺍﻧﺪ چگونه با ابزار هوشمند برخورد کند.»
https://iranintl.com/202507212569"
2025-07-21 10:16:17+00:00,"اشکان صفایی خبرنگار ایران‌اینترنشنال در حیفا می‌گوید اسرائیل برای نخستین بار در جنگ با حوثی‌ها از جنگنده استفاده نکرده و حمله با پهپاد انجام شده است
@iranintltv"
2025-07-21 09:45:38+00:00,"اتحادیه اروپا در چارچوب بسته جدید تحریم‌های خود علیه روسیه به‌دلیل جنگ در اوکراین، حسین شمخانی، فرزند علی شمخانی و دلال نفتی را به همراه چندین شرکت وابسته به او تحریم کرد.

بلومبرگ ضمن انتشار این خبر نوشت حسین شمخانی، فرزند مشاور ارشد رهبر جمهوری اسلامی، به‌عنوان فردی کلیدی در تجارت نفتی روسیه و بخشی محوری از «ناوگان سایه» انتقال نفت فعالیت می‌کند؛ شبکه‌ای از کشتی‌ها که نفت روسیه را با دور زدن تحریم‌ها به کشورهای ثالث، به‌ویژه هند و چین، صادر می‌کند.

اتحادیه اروپا همچنین شرکت‌های وابسته به شمخانی از جمله گروه ادمیرال و میلاووس، مستقر در دبی را تحریم کرده است. در بیانیه اتحادیه اروپا آمده است: «حسین شمخانی در بخشی از اقتصاد مشارکت دارد که منبع درآمد قابل توجهی برای دولت فدراسیون روسیه محسوب می‌شود.»
https://iranintl.com/202507218259"
